Brand,Description,Price,Size,Volume,Classification,PurchasePrice,VendorNumber,VendorName_x,VendorName_y,AnnualDemand,AnnualRevenue,FirstSaleDate,LastSaleDate,StoreCount,AvgDailyDemand,UnitsPurchased,PurchaseCost,OrderCount,AvgLeadDays,OpeningStock,ClosingStock,StockTurnover,ClosingDaysCover,GrossProfit,ProfitMarginPct,ReorderSignal,Lifecycle
23383,Vivanco Rioja Rsva 08,16.99,750mL,750,2,11.48,9165,ULTRA BEVERAGE COMPANY LLP ,ULTRA BEVERAGE COMPANY LLP ,779.0,13235.21,2024-01-01,2024-12-24,22.0,2.13,91.0,1044.68,3.0,11.33,690.0,2.0,8.56,1.0,12190.53,92.11,REORDER NOW,Fast Mover
23396,Montignana 09 Chianti Clsco,12.99,750mL,750,2,8.66,9552,M S WALKER INC             ,M S WALKER INC             ,51.0,662.49,2024-01-03,2024-01-29,5.0,0.14,0.0,0.0,0.0,0.0,51.0,0.0,,0.0,662.49,100.0,OUT OF STOCK,End of Life
23397,Secoli 13 Prosecco Valdobbia,11.99,750mL,750,2,8.05,9552,M S WALKER INC             ,M S WALKER INC             ,288.0,3453.12,2024-01-01,2024-05-14,11.0,0.79,62.0,499.1,2.0,9.75,226.0,0.0,4.645,0.0,2954.02,85.55,OUT OF STOCK,End of Life
23790,Viper 07 Super Tuscan,9.49,750mL,750,2,6.2,7255,PSP WINES ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
36380,Sebastiani Znfdl Sonoma Cnty,9.99,750mL,750,2,6.49,4425,MARTIGNETTI COMPANIES,MARTIGNETTI COMPANIES,14668.0,146533.32,2024-01-01,2024-12-20,68.0,40.19,12309.0,79885.41,29.0,8.28,2365.0,6.0,1.192,0.0,66647.91,45.48,REORDER NOW,Fast Mover
6588,Gallo Chard Cal,5.49,187mL 4 Pk,187,2,3.79,3252,E & J GALLO WINERY         ,E & J GALLO WINERY         ,41.0,225.09,2024-06-05,2024-12-29,2.0,0.11,53.0,200.86999999999998,8.0,7.62,0.0,12.0,0.774,109.0,24.22,10.76,HEALTHY,Regular
14289,Uppercut Cab Svgn,19.99,750mL,750,2,13.33,1590,DIAGEO CHATEAU ESTATE WINES,DIAGEO CHATEAU ESTATE WINES,1681.0,27046.19,2024-04-20,2024-12-31,22.0,4.61,2207.0,29419.31,18.0,7.49,0.0,526.0,0.762,114.0,-2373.12,-8.77,HEALTHY,Regular
23619,Vina Robles Petite Sirah Est,24.99,750mL,750,2,16.89,90010,VINEXTRA INC               ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
36553,Calina Carmenere RSV Chile,9.99,750mL,750,2,6.57,10000,MAJESTIC FINE WINES        ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
22197,Undurraga U Label Cab Svgn,12.99,750mL,750,2,8.49,2000,SOUTHERN WINE & SPIRITS NE ,SOUTHERN WINE & SPIRITS NE ,6.0,77.94,2024-01-29,2024-01-30,1.0,0.02,0.0,0.0,0.0,0.0,6.0,0.0,,0.0,77.94,100.0,OUT OF STOCK,End of Life
2777,Woodford Rsv Federal Cigar,45.99,1000mL,1000,1,35.93,1128,BROWN-FORMAN CORP          ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
19571,Mt Brave Cab Svgn Mt Veeder,69.99,750mL,750,2,45.15,9552,M S WALKER INC             ,M S WALKER INC             ,97.0,6959.03,2024-01-03,2024-12-09,11.0,0.27,114.0,5147.099999999999,7.0,7.67,29.0,46.0,0.851,170.0,1811.93,26.04,HEALTHY,Regular
21005,Haut Charmes Sauternes,16.99,375mL,375,2,11.33,9552,M S WALKER INC             ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
819,Scoresby Scotch,11.99,1000mL,1000,1,8.56,3960,DIAGEO NORTH AMERICA INC   ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
23252,Palacios Remondo Propoedad,42.99,750mL,750,2,28.66,9165,ULTRA BEVERAGE COMPANY LLP ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
15249,Colby Red,8.49,750mL,750,2,5.82,4425,MARTIGNETTI COMPANIES,MARTIGNETTI COMPANIES,96.0,815.04,2024-02-13,2024-08-19,3.0,0.26,96.0,558.72,5.0,8.8,0.0,0.0,1.0,0.0,256.32,31.45,OUT OF STOCK,End of Life
14700,Oak Leaf Sweet Red,2.99,750mL,750,2,1.94,9815,WINE GROUP INC             ,WINE GROUP INC             ,7.0,20.93,2024-02-15,2024-04-23,1.0,0.02,0.0,0.0,0.0,0.0,7.0,0.0,,0.0,20.93,100.0,OUT OF STOCK,End of Life
11078,Chenin Bl K Forrester Stlnbh,16.99,750mL,750,2,11.48,10754,PERFECTA WINES             ,PERFECTA WINES             ,84.0,1427.1599999999999,2024-01-09,2024-10-22,2.0,0.23,60.0,688.8,4.0,6.5,24.0,0.0,1.4,0.0,738.36,51.74,OUT OF STOCK,Fast Mover
2730,Smugglers Notch Hopped Gin,31.99,750mL,750,1,23.01,4425,MARTIGNETTI COMPANIES,MARTIGNETTI COMPANIES,31.0,991.6899999999999,2024-04-12,2024-12-27,3.0,0.08,55.0,1265.55,4.0,7.0,14.0,38.0,0.564,475.0,-273.86,-27.62,HEALTHY,Regular
23444,Quota 31 Primitivo IGP,11.99,750mL,750,2,8.27,1650,Circa Wines                ,Circa Wines                ,24.0,287.76,2024-10-27,2024-12-02,2.0,0.07,24.0,198.48,2.0,4.5,0.0,0.0,1.0,0.0,89.28,31.03,OUT OF STOCK,New Launch
16940,Gallo Twin Vly Pink Moscato,9.99,1500mL,1500,2,6.75,3252,E & J GALLO WINERY         ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
31496,Barefoot Svgn Bl Cal,4.99,750mL,750,2,3.37,3252,E & J GALLO WINERY         ,E & J GALLO WINERY         ,186.0,1119.24,2024-01-15,2024-12-24,9.0,0.51,226.0,761.62,13.0,7.81,0.0,40.0,0.823,78.0,357.62,31.95,HEALTHY,Regular
23052,Los Vascos RSV Cab Svgn,16.99,750mL,750,2,11.48,2000,SOUTHERN WINE & SPIRITS NE ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
38968,Le Capitaine Vouvray Loire,15.99,750mL,750,2,10.59,653,STATE WINE & SPIRITS   ,STATE WINE & SPIRITS   ,12.0,191.88,2024-03-16,2024-08-28,1.0,0.03,12.0,127.08,1.0,8.0,0.0,0.0,1.0,0.0,64.8,33.77,OUT OF STOCK,End of Life
24671,Palacios Bolo Godello Valdeo,13.99,750mL,750,2,9.58,9552,M S WALKER INC             ,M S WALKER INC             ,89.0,1245.11,2024-01-07,2024-12-24,9.0,0.24,24.0,229.92,2.0,7.5,84.0,19.0,3.708,79.0,1015.19,81.53,HEALTHY,Fast Mover
37537,Penfolds Tawny Port Club,15.99,750mL,750,2,11.03,4425,MARTIGNETTI COMPANIES,MARTIGNETTI COMPANIES,24.0,383.76,2024-03-21,2024-06-29,1.0,0.07,24.0,264.72,2.0,7.5,0.0,0.0,1.0,0.0,119.04,31.02,OUT OF STOCK,End of Life
10229,Pinecroft Chard Cal,3.29,750mL,750,2,2.25,9815,WINE GROUP INC             ,WINE GROUP INC             ,72.0,236.88,2024-03-30,2024-12-31,2.0,0.2,84.0,189.0,6.0,7.5,0.0,12.0,0.857,60.0,47.88,20.21,HEALTHY,Regular
19945,Cocchi Americano Rossa,18.99,750mL,750,2,12.74,653,STATE WINE & SPIRITS   ,STATE WINE & SPIRITS   ,1.0,18.99,2024-06-10,2024-06-10,1.0,0.0,2.0,25.48,1.0,5.0,0.0,1.0,0.5,,-6.49,-34.18,NO SALES DATA,End of Life
3995,Purity Vodka,39.99,750mL,750,1,29.4,4425,MARTIGNETTI COMPANIES,MARTIGNETTI COMPANIES,12.0,479.88,2024-05-26,2024-05-26,1.0,0.03,12.0,352.8,1.0,10.0,0.0,0.0,1.0,0.0,127.08,26.48,OUT OF STOCK,End of Life
36000,Fanal Madeira Rainwater,15.99,750mL,750,2,8.44,10754,PERFECTA WINES             ,PERFECTA WINES             ,293.0,3806.07,2024-01-01,2024-12-31,13.0,0.8,345.0,2911.8,27.0,7.0,66.0,118.0,0.849,148.0,894.27,23.5,HEALTHY,Regular
8207,Richards Wild Irish White,3.99,750mL,750,1,3.09,1392,CONSTELLATION BRANDS INC   ,CONSTELLATION BRANDS INC   ,49.0,195.51000000000002,2024-01-22,2024-12-17,4.0,0.13,70.0,216.29999999999998,5.0,8.83,0.0,21.0,0.7,162.0,-20.79,-10.63,HEALTHY,Regular
15293,Flip Flop Merlot,7.99,750mL,750,2,5.36,9815,WINE GROUP INC             ,WINE GROUP INC             ,12.0,95.88,2024-03-11,2024-03-11,1.0,0.03,12.0,64.32,1.0,7.0,0.0,0.0,1.0,0.0,31.56,32.92,OUT OF STOCK,End of Life
12306,Jelu Malbec Rose San Juan,12.99,750mL,750,2,8.96,90011,FORTUNE WINE BROKERS LLC   ,FORTUNE WINE BROKERS LLC   ,147.0,1992.53,2024-04-29,2024-12-31,7.0,0.4,236.0,2114.56,6.0,7.38,0.0,89.0,0.623,222.0,-122.03,-6.12,HEALTHY,Regular
310,Triple Eight Blueberry Vodka,31.99,750mL,750,1,25.59,4425,MARTIGNETTI COMPANIES,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
15731,Tiamo Chianti,7.49,750mL,750,2,5.13,90024,VINILANDIA USA             ,VINILANDIA USA             ,37.0,481.63,2024-02-05,2024-09-29,3.0,0.1,37.0,189.81,4.0,8.0,0.0,0.0,1.0,0.0,291.82,60.59,OUT OF STOCK,Fast Mover
21833,Frey Vyds Organic Blanc,12.99,750mL,750,2,8.78,10754,PERFECTA WINES             ,PERFECTA WINES             ,26.0,337.74,2024-01-17,2024-12-22,2.0,0.07,25.0,219.5,2.0,8.0,27.0,26.0,1.04,371.0,118.24,35.01,HEALTHY,Fast Mover
14654,Arrogant Frog Chardonnay,9.99,750mL,750,2,6.49,6785,PALM BAY INTERNATIONAL INC ,PALM BAY INTERNATIONAL INC ,24.0,239.76,2024-01-29,2024-02-13,2.0,0.07,12.0,77.88,1.0,10.0,12.0,0.0,2.0,0.0,161.88,67.52,OUT OF STOCK,End of Life
17371,Castelmaure Corbieres,12.99,750mL,750,2,8.84,10754,PERFECTA WINES             ,PERFECTA WINES             ,36.0,467.64,2024-05-10,2024-07-06,1.0,0.1,60.0,530.4,3.0,6.33,0.0,24.0,0.6,240.0,-62.76,-13.42,HEALTHY,End of Life
21497,Condes de Albarei Albarino,14.99,750mL,750,2,10.06,4425,MARTIGNETTI COMPANIES,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
34352,Turnbull Old Bull Napa Vly,24.99,750mL,750,2,16.44,2000,SOUTHERN WINE & SPIRITS NE ,SOUTHERN WINE & SPIRITS NE ,3.0,74.97,2024-01-01,2024-02-05,1.0,0.01,0.0,0.0,0.0,0.0,3.0,0.0,,0.0,74.97,100.0,OUT OF STOCK,End of Life
44946,Fontana Tempranillo Mesta,5.29,750mL,750,2,3.41,2000,SOUTHERN WINE & SPIRITS NE ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
22711,Ilauri Bajo Montplc d'Abruzo,14.99,1500mL,1500,2,9.73,7255,PSP WINES ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
39255,Las Rocas Garnacha Vinas Vi,14.99,750mL,750,2,9.86,3252,E & J GALLO WINERY         ,E & J GALLO WINERY         ,4.0,59.96,2024-11-18,2024-12-18,2.0,0.01,18.0,177.48,2.0,9.0,0.0,14.0,0.222,1400.0,-117.52,-196.0,HEALTHY,New Launch
23858,Pezzi King Znfdl Dry Creek,22.99,750mL,750,2,14.48,9165,ULTRA BEVERAGE COMPANY LLP ,ULTRA BEVERAGE COMPANY LLP ,281.0,5898.19,2024-01-02,2024-12-28,20.0,0.77,453.0,6559.44,25.0,8.32,70.0,242.0,0.62,314.0,-661.25,-11.21,HEALTHY,Regular
22838,Vinchio Vaglio Barbera,10.99,750mL,750,2,7.43,90047,CRUSH WINES                ,CRUSH WINES                ,107.0,1239.93,2024-01-09,2024-12-31,7.0,0.29,167.0,1240.81,11.0,6.38,22.0,82.0,0.641,283.0,-0.88,-0.07,HEALTHY,Regular
24546,Selini Nano Svgn Bl,3.99,187mL,187,2,2.66,7153,PINE STATE TRADING CO      ,PINE STATE TRADING CO      ,453.0,1807.47,2024-01-02,2024-12-31,19.0,1.24,686.0,1824.76,21.0,7.59,0.0,0.0,0.66,0.0,-17.29,-0.96,OUT OF STOCK,Regular
24700,Cavas Hill 1887 Brut Cava,14.99,750mL,750,2,8.44,9552,M S WALKER INC             ,M S WALKER INC             ,126.0,1724.74,2024-01-23,2024-12-31,8.0,0.35,183.0,1544.52,13.0,7.44,40.0,97.0,0.689,277.0,180.22,10.45,HEALTHY,Regular
24699,Alfred Gratien Champagne Bru,49.99,750mL,750,2,31.07,9552,M S WALKER INC             ,M S WALKER INC             ,161.0,7568.39,2024-01-04,2024-12-31,18.0,0.44,256.0,7953.919999999999,9.0,9.24,161.0,256.0,0.629,582.0,-385.53,-5.09,HEALTHY,Regular
6355,Taylor Cream Sherry,4.99,750mL,750,2,3.22,1392,CONSTELLATION BRANDS INC   ,CONSTELLATION BRANDS INC   ,46.0,229.54000000000002,2024-06-01,2024-12-31,3.0,0.13,84.0,270.48,5.0,8.6,0.0,38.0,0.548,292.0,-40.94,-17.84,HEALTHY,Regular
39434,Cambas Nemea RSV Attica Rd,14.99,750mL,750,2,9.73,10754,PERFECTA WINES             ,PERFECTA WINES             ,12.0,179.88,2024-01-16,2024-01-28,2.0,0.03,6.0,58.38,1.0,6.0,6.0,0.0,2.0,0.0,121.5,67.55,OUT OF STOCK,End of Life
45913,Gallo Twin Vly Pnt Grigio,4.99,750mL,750,2,3.22,3252,E & J GALLO WINERY         ,E & J GALLO WINERY         ,51.0,254.49,2024-08-30,2024-12-27,3.0,0.14,84.0,270.48,2.0,7.67,0.0,33.0,0.607,236.0,-15.99,-6.28,HEALTHY,Regular
22448,Jam Cab Svgn,20.99,750mL,750,2,13.99,9165,ULTRA BEVERAGE COMPANY LLP ,ULTRA BEVERAGE COMPANY LLP ,683.0,12500.17,2024-01-12,2024-12-31,26.0,1.87,1061.0,14843.39,34.0,8.2,6.0,384.0,0.644,205.0,-2343.22,-18.75,HEALTHY,Regular
5874,99 Bananas,0.99,50mL,50,1,0.79,660,SAZERAC NORTH AMERICA INC. ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
22080,Hacienda Zargon Merlot,8.99,750mL,750,2,5.51,90047,CRUSH WINES                ,CRUSH WINES                ,2.0,19.98,2024-06-04,2024-07-22,1.0,0.01,48.0,264.48,1.0,5.0,9.0,55.0,0.042,5500.0,-244.5,-1223.72,HEALTHY,End of Life
22901,Hermann J Wiemer Dry Rsl,17.99,750mL,750,2,12.32,9165,ULTRA BEVERAGE COMPANY LLP ,ULTRA BEVERAGE COMPANY LLP ,773.0,13833.269999999999,2024-01-02,2024-12-31,14.0,2.12,830.0,10225.6,40.0,7.86,82.0,139.0,0.931,66.0,3607.67,26.08,HEALTHY,Fast Mover
11453,Hangtime Pnt Nr Cal,16.99,750mL,750,2,11.56,9165,ULTRA BEVERAGE COMPANY LLP ,ULTRA BEVERAGE COMPANY LLP ,33.0,560.67,2024-06-02,2024-12-24,3.0,0.09,47.0,543.3199999999999,2.0,9.33,0.0,14.0,0.702,156.0,17.35,3.09,HEALTHY,Regular
23855,Mazzocco Znfdl Sonoma,21.99,750mL,750,2,9.14,9165,ULTRA BEVERAGE COMPANY LLP ,ULTRA BEVERAGE COMPANY LLP ,3.0,41.97,2024-01-15,2024-01-15,1.0,0.01,0.0,0.0,0.0,0.0,3.0,0.0,,0.0,41.97,100.0,OUT OF STOCK,End of Life
17132,Murphy-Goode Cab Svgn Alex V,21.99,750mL,750,2,14.66,9552,M S WALKER INC             ,M S WALKER INC             ,150.0,3414.5,2024-01-22,2024-12-24,2.0,0.41,162.0,2374.92,12.0,7.92,0.0,12.0,0.926,29.0,1039.58,30.45,MONITOR,Fast Mover
22075,Kesselstatt Piesporter Gold,29.99,750mL,750,2,20.4,10754,PERFECTA WINES             ,PERFECTA WINES             ,31.0,929.6899999999999,2024-01-02,2024-03-11,5.0,0.08,1.0,20.4,1.0,11.0,30.0,0.0,31.0,0.0,909.29,97.81,OUT OF STOCK,End of Life
23596,Menage A Trois Znfdl,12.99,750mL,750,2,8.78,8892,TRINCHERO FAMILY ESTATES   ,TRINCHERO FAMILY ESTATES   ,1.0,12.99,2024-01-14,2024-01-14,1.0,0.0,12.0,105.36,1.0,7.0,1.0,12.0,0.083,,-92.37,-711.09,NO SALES DATA,End of Life
13871,Yosemite Road Cab Svgn,3.49,750mL,750,2,2.31,9815,WINE GROUP INC             ,WINE GROUP INC             ,132.0,460.68,2024-02-11,2024-12-22,3.0,0.36,132.0,304.91999999999996,10.0,7.1,0.0,0.0,1.0,0.0,155.76,33.81,OUT OF STOCK,Fast Mover
13872,Yosemite Road Chard,3.49,750mL,750,2,2.37,9815,WINE GROUP INC             ,WINE GROUP INC             ,360.0,1256.4,2024-02-11,2024-12-22,2.0,0.99,396.0,938.52,14.0,7.5,0.0,36.0,0.909,36.0,317.88,25.3,HEALTHY,Fast Mover
21619,Yosemite Road Pnt Grigio,3.49,750mL,750,2,2.3,9815,WINE GROUP INC             ,WINE GROUP INC             ,152.0,530.48,2024-02-11,2024-12-22,3.0,0.42,180.0,414.0,12.0,7.5,0.0,28.0,0.844,67.0,116.48,21.96,HEALTHY,Regular
5231,Bacardi Party Drinks Hurricn,11.99,1750mL,1750,1,8.88,480,BACARDI USA INC            ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
19275,Stones Currant Ginger Flavor,10.99,750mL,750,2,7.14,516,BANFI PRODUCTS CORP        ,BANFI PRODUCTS CORP        ,47.0,516.53,2024-02-10,2024-12-23,3.0,0.13,48.0,342.72,3.0,9.0,12.0,0.0,0.979,0.0,173.81,33.65,OUT OF STOCK,Fast Mover
37732,Corbett Canyon Merlot,12.99,3000mL,3000,2,8.78,9815,WINE GROUP INC             ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
37733,Corbett Canyon Wh Znfdl,12.99,3000mL,3000,2,8.84,9815,WINE GROUP INC             ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
784,Allen's Sour Apple Liqueur,5.99,1000mL,1000,1,4.37,9552,M S WALKER INC             ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
12625,Tiamo Pnt Grigio,12.99,750mL,750,2,8.44,90024,VINILANDIA USA             ,VINILANDIA USA             ,48.0,635.52,2024-01-08,2024-10-28,1.0,0.13,48.0,405.12,4.0,7.0,0.0,0.0,1.0,0.0,230.4,36.25,OUT OF STOCK,Fast Mover
2950,1792 Sweet Wheat Bourbon,34.99,750mL,750,1,27.99,660,SAZERAC NORTH AMERICA INC. ,SAZERAC NORTH AMERICA INC. ,89.0,3170.11,2024-10-06,2024-11-21,9.0,0.24,89.0,2491.11,2.0,10.0,0.0,0.0,1.0,0.0,679.0,21.42,OUT OF STOCK,New Launch
13950,Cade Svgn Bl Napa Cuvee,29.99,750mL,750,2,19.86,4425,MARTIGNETTI COMPANIES,MARTIGNETTI COMPANIES,46.0,1469.54,2024-01-23,2024-12-31,5.0,0.13,72.0,1429.92,1.0,9.0,18.0,44.0,0.639,338.0,39.62,2.7,HEALTHY,Regular
22924,Patricius Sarga Muskotaly,17.99,750mL,750,2,12.16,9165,ULTRA BEVERAGE COMPANY LLP ,ULTRA BEVERAGE COMPANY LLP ,278.0,2317.22,2024-01-02,2024-12-31,9.0,0.76,160.0,1945.6,6.0,8.5,144.0,26.0,1.738,34.0,371.62,16.04,HEALTHY,Fast Mover
23603,Sidebar Svgn Bl,23.99,750mL,750,2,15.68,4425,MARTIGNETTI COMPANIES,MARTIGNETTI COMPANIES,81.0,1943.1899999999998,2024-01-09,2024-12-23,8.0,0.22,8.0,125.44,1.0,8.0,139.0,66.0,10.125,300.0,1817.75,93.54,HEALTHY,Fast Mover
24426,Plumpjack Rsv Chard,46.99,750mL,750,2,30.91,4425,MARTIGNETTI COMPANIES,MARTIGNETTI COMPANIES,42.0,2069.58,2024-01-15,2024-12-28,5.0,0.12,113.0,3492.8300000000004,3.0,9.4,9.0,80.0,0.372,667.0,-1423.25,-68.77,HEALTHY,Regular
24427,Plumpjack Est Cab Svgn,99.99,750mL,750,2,65.78,4425,MARTIGNETTI COMPANIES,MARTIGNETTI COMPANIES,48.0,5567.5199999999995,2024-09-02,2024-12-23,2.0,0.13,96.0,6314.88,1.0,9.0,0.0,48.0,0.5,369.0,-747.36,-13.42,HEALTHY,Regular
24430,Eden Ice Sprklng Cider Semi,9.49,375mL,375,2,5.74,90047,CRUSH WINES                ,CRUSH WINES                ,31.0,297.49,2024-01-06,2024-12-04,5.0,0.08,38.0,218.12,4.0,9.5,35.0,42.0,0.816,525.0,79.37,26.68,HEALTHY,Regular
24483,Daou Rsv Cab Svgn,54.99,750mL,750,2,35.94,4425,MARTIGNETTI COMPANIES,MARTIGNETTI COMPANIES,62.0,3409.38,2024-01-03,2024-12-31,11.0,0.17,83.0,2983.02,2.0,6.08,19.0,40.0,0.747,235.0,426.36,12.51,HEALTHY,Regular
24579,Mt Beautiful Svgn Bl,16.99,750mL,750,2,10.27,10754,PERFECTA WINES             ,PERFECTA WINES             ,862.0,12957.38,2024-01-03,2024-12-31,20.0,2.36,1020.0,10475.4,41.0,6.95,65.0,223.0,0.845,94.0,2481.98,19.15,HEALTHY,Regular
24585,Moshin Vyds Pnt Nr RRV,24.99,750mL,750,2,14.93,10754,PERFECTA WINES             ,PERFECTA WINES             ,121.0,2953.79,2024-01-09,2024-12-28,11.0,0.33,168.0,2508.24,6.0,8.89,19.0,66.0,0.72,200.0,445.55,15.08,HEALTHY,Regular
24658,Plumpjack Syrah Napa Valley,55.99,750mL,750,2,38.09,4425,MARTIGNETTI COMPANIES,MARTIGNETTI COMPANIES,6.0,351.94,2024-01-08,2024-12-22,1.0,0.02,0.0,0.0,0.0,0.0,9.0,3.0,,150.0,351.94,100.0,HEALTHY,Regular
11172,Ken Forrester Petit Cab/Merl,13.99,750mL,750,2,9.45,10754,PERFECTA WINES             ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
41132,McManis Petite Sirah Cal,12.99,750mL,750,2,7.48,653,STATE WINE & SPIRITS   ,STATE WINE & SPIRITS   ,87.0,1061.1299999999999,2024-01-22,2024-12-28,7.0,0.24,93.0,695.64,8.0,7.12,0.0,6.0,0.935,25.0,365.49,34.44,MONITOR,Fast Mover
18269,Masi Serego Alighieri Amaron,73.99,750mL,750,2,49.0,9165,ULTRA BEVERAGE COMPANY LLP ,ULTRA BEVERAGE COMPANY LLP ,19.0,1405.81,2024-01-18,2024-12-30,5.0,0.05,30.0,1470.0,1.0,8.8,14.0,25.0,0.633,500.0,-64.19,-4.57,HEALTHY,Regular
21853,Signorello's Hope Cuvee Char,69.99,750mL,750,2,46.66,9165,ULTRA BEVERAGE COMPANY LLP ,ULTRA BEVERAGE COMPANY LLP ,10.0,683.9,2024-03-25,2024-10-09,2.0,0.03,0.0,0.0,0.0,0.0,11.0,1.0,,33.0,683.9,100.0,HEALTHY,Regular
24603,Zeni 11 Amarone Classico,29.99,750mL,750,2,20.13,7153,PINE STATE TRADING CO      ,PINE STATE TRADING CO      ,595.0,17844.05,2024-01-06,2024-12-31,18.0,1.63,620.0,12480.6,30.0,7.77,64.0,89.0,0.96,55.0,5363.45,30.06,HEALTHY,Fast Mover
10704,Brownstone Cab Svgn Cal,8.99,750mL,750,2,6.12,10754,PERFECTA WINES             ,PERFECTA WINES             ,151.0,1357.49,2024-03-04,2024-12-21,3.0,0.41,168.0,1028.1599999999999,6.0,8.5,0.0,17.0,0.899,41.0,329.33,24.26,HEALTHY,Regular
46596,Velenasi Il Brecciarolo Red,16.99,750mL,750,2,11.33,10754,PERFECTA WINES             ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
21112,Wicked Bold Cab Svgn,9.99,750mL,750,2,6.8,9165,ULTRA BEVERAGE COMPANY LLP ,ULTRA BEVERAGE COMPANY LLP ,28.0,279.71999999999997,2024-07-12,2024-11-23,3.0,0.08,50.0,340.0,4.0,10.0,0.0,22.0,0.56,275.0,-60.28,-21.55,HEALTHY,Regular
21114,Wicked Juicy Grenache,9.99,750mL,750,2,6.8,9165,ULTRA BEVERAGE COMPANY LLP ,ULTRA BEVERAGE COMPANY LLP ,35.0,349.65,2024-05-15,2024-12-21,2.0,0.1,60.0,408.0,4.0,8.25,0.0,25.0,0.583,250.0,-58.35,-16.69,HEALTHY,Regular
864,Montezuma Tequila Gold,7.99,1000mL,1000,1,5.22,660,SAZERAC NORTH AMERICA INC. ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
18558,El Cortijillo Tempra Mancha,10.99,750mL,750,2,7.33,10754,PERFECTA WINES             ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
17613,The Crusher Sugar Beet Ranch,13.99,750mL,750,2,5.03,9552,M S WALKER INC             ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
22235,Honoro Vera Monastrell Jumil,8.49,750mL,750,2,5.66,9552,M S WALKER INC             ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
26615,Turning Leaf RSV Cab Svgn,5.99,750mL,750,2,4.07,3252,E & J GALLO WINERY         ,E & J GALLO WINERY         ,148.0,886.52,2024-02-04,2024-12-29,9.0,0.41,179.0,728.5300000000001,14.0,7.5,0.0,31.0,0.827,76.0,157.99,17.82,HEALTHY,Regular
1275,Sam Houston Whiskey,24.99,750mL,750,1,19.37,9625,WESTERN SPIRITS BEVERAGE CO,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
